id,emotion,intensity,statement,repetition,actor,path
859,03,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.wav
860,04,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-01-15.wav
861,04,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-02-15.wav
862,04,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-01-15.wav
863,04,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-02-15.wav
864,04,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-01-15.wav
865,04,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-02-15.wav
866,04,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.wav
867,04,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-02-15.wav
868,05,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav
869,05,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav
870,05,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav
871,05,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav
872,05,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav
873,05,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav
874,05,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav
875,05,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav
876,06,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav
877,06,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav
878,06,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav
879,06,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav
880,06,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav
881,06,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav
882,06,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav
883,06,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav
884,07,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav
885,07,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-02-15.wav
886,07,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.wav
887,07,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.wav
888,07,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.wav
889,07,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-02-15.wav
890,07,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-01-15.wav
891,07,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.wav
892,08,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-01-15.wav
893,08,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-02-15.wav
894,08,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-01-15.wav
895,08,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-02-02-15.wav
896,08,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-01-15.wav
897,08,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-01-02-15.wav
898,08,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-01-15.wav
899,08,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-08-02-02-02-15.wav
900,01,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-01-16.wav
901,01,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-01-02-16.wav
902,01,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-01-16.wav
903,01,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-01-01-02-02-16.wav
904,02,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-01-01-16.wav
905,02,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-01-02-16.wav
906,02,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-02-01-16.wav
907,02,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-01-02-02-16.wav
908,02,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-01-01-16.wav
909,02,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-01-02-16.wav
910,02,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-01-16.wav
911,02,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-02-02-02-02-16.wav
912,03,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-01-16.wav
913,03,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-01-02-16.wav
914,03,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-01-16.wav
915,03,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-01-02-02-16.wav
916,03,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-01-16.wav
917,03,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-01-02-16.wav
918,03,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-01-16.wav
919,03,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-03-02-02-02-16.wav
920,04,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-01-16.wav
921,04,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-01-02-16.wav
922,04,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-01-16.wav
923,04,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-01-02-02-16.wav
924,04,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-01-16.wav
925,04,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-01-02-16.wav
926,04,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-01-16.wav
927,04,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-04-02-02-02-16.wav
928,05,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-01-16.wav
929,05,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-01-02-16.wav
930,05,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-01-16.wav
931,05,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-01-02-02-16.wav
932,05,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-01-16.wav
933,05,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-01-02-16.wav
934,05,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-01-16.wav
935,05,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-05-02-02-02-16.wav
936,06,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-01-16.wav
937,06,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-01-02-16.wav
938,06,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-01-16.wav
939,06,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-01-02-02-16.wav
940,06,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-01-16.wav
941,06,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-02-16.wav
942,06,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-01-16.wav
943,06,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-02-16.wav
944,07,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-01-16.wav
945,07,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-02-16.wav
946,07,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-01-16.wav
947,07,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-02-16.wav
948,07,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-01-16.wav
949,07,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-02-16.wav
950,07,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-01-16.wav
951,07,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-02-16.wav
952,08,01,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-01-16.wav
953,08,01,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-01-02-16.wav
954,08,01,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-01-16.wav
955,08,01,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-01-02-02-16.wav
956,08,02,01,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-01-16.wav
957,08,02,01,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-01-02-16.wav
958,08,02,02,01,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-01-16.wav
959,08,02,02,02,16,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_16\03-01-08-02-02-02-16.wav
960,01,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-01-17.wav
961,01,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-02-17.wav
962,01,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-01-17.wav
963,01,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-02-17.wav
964,02,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-01-01-17.wav
965,02,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-01-02-17.wav
966,02,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-02-01-17.wav
967,02,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-01-02-02-17.wav
968,02,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-01-17.wav
969,02,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-01-02-17.wav
970,02,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-02-01-17.wav
971,02,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-02-02-02-02-17.wav
972,03,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-01-17.wav
973,03,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-02-17.wav
974,03,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-01-17.wav
975,03,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-02-17.wav
976,03,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-01-17.wav
977,03,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-02-17.wav
978,03,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-01-17.wav
979,03,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-02-17.wav
980,04,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-01-17.wav
981,04,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-02-17.wav
982,04,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-01-17.wav
983,04,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-02-17.wav
984,04,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-01-17.wav
985,04,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-02-17.wav
986,04,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-01-17.wav
987,04,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-02-17.wav
988,05,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-01-17.wav
989,05,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-02-17.wav
990,05,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-01-17.wav
991,05,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-02-17.wav
992,05,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-01-17.wav
993,05,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-02-17.wav
994,05,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-01-17.wav
995,05,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-02-17.wav
996,06,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-01-17.wav
997,06,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-02-17.wav
998,06,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-01-17.wav
999,06,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-02-17.wav
1000,06,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-01-17.wav
1001,06,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-02-17.wav
1002,06,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-01-17.wav
1003,06,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-02-17.wav
1004,07,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-01-17.wav
1005,07,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-02-17.wav
1006,07,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-01-17.wav
1007,07,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-02-17.wav
1008,07,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-01-17.wav
1009,07,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-02-17.wav
1010,07,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-01-17.wav
1011,07,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-02-17.wav
1012,08,01,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-01-01-17.wav
1013,08,01,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-01-02-17.wav
1014,08,01,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-01-17.wav
1015,08,01,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-01-02-02-17.wav
1016,08,02,01,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-01-17.wav
1017,08,02,01,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-01-02-17.wav
1018,08,02,02,01,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-01-17.wav
1019,08,02,02,02,17,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_17\03-01-08-02-02-02-17.wav
1020,01,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-01-18.wav
1021,01,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-02-18.wav
1022,01,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-01-18.wav
1023,01,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-02-18.wav
1024,02,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-01-18.wav
1025,02,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-01-02-18.wav
1026,02,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-01-18.wav
1027,02,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-01-02-02-18.wav
1028,02,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-01-18.wav
1029,02,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-01-02-18.wav
1030,02,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-01-18.wav
1031,02,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-02-02-02-02-18.wav
1032,03,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-01-18.wav
1033,03,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-02-18.wav
1034,03,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-01-18.wav
1035,03,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-02-18.wav
1036,03,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-01-18.wav
1037,03,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-02-18.wav
1038,03,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-01-18.wav
1039,03,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-02-18.wav
1040,04,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-01-18.wav
1041,04,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-02-18.wav
1042,04,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-01-18.wav
1043,04,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-02-18.wav
1044,04,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-01-18.wav
1045,04,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-02-18.wav
1046,04,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-01-18.wav
1047,04,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-02-18.wav
1048,05,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-01-18.wav
1049,05,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-02-18.wav
1050,05,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-01-18.wav
1051,05,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-02-18.wav
1052,05,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-01-18.wav
1053,05,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-02-18.wav
1054,05,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-01-18.wav
1055,05,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-02-18.wav
1056,06,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-01-18.wav
1057,06,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-02-18.wav
1058,06,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-01-18.wav
1059,06,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-02-18.wav
1060,06,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-01-18.wav
1061,06,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-02-18.wav
1062,06,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-01-18.wav
1063,06,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-02-18.wav
1064,07,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-01-18.wav
1065,07,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-02-18.wav
1066,07,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-01-18.wav
1067,07,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-02-18.wav
1068,07,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-01-18.wav
1069,07,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-02-18.wav
1070,07,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-01-18.wav
1071,07,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-02-18.wav
